p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SCPEP1	0	1.09270531750113	0.985	0.727	0	CAF	SCPEP1
PDLIM4	0	1.09051348305411	0.985	0.277	0	CAF	PDLIM4
MRC2	0	1.0899190925924	0.984	0.297	0	CAF	MRC2
TNS1	0	1.0884663670633	0.893	0.239	0	CAF	TNS1
ID4	0	1.07993995299272	0.877	0.096	0	CAF	ID4
PLS3	0	1.07646905744713	0.989	0.223	0	CAF	PLS3
ABCA8	0	1.07259799211802	0.982	0.126	0	CAF	ABCA8
SGCE	0	1.06976806008985	0.903	0.245	0	CAF	SGCE
THBS4	0	1.05762677887843	0.912	0.078	0	CAF	THBS4
SEMA5A	0	1.05743961797152	0.813	0.088	0	CAF	SEMA5A
C1QTNF1	0	1.0545718865342	0.894	0.198	0	CAF	C1QTNF1
HEYL	0	1.04930196987131	0.99	0.058	0	CAF	HEYL
PLAT	0	1.04701769800263	0.931	0.267	0	CAF	PLAT
EDIL3	0	1.04591028121211	0.989	0.11	0	CAF	EDIL3
EMP2	0	1.0425662226836	0.989	0.302	0	CAF	EMP2
MSRB3	0	1.04077009417435	0.837	0.156	0	CAF	MSRB3
FIBIN	0	1.02968968637878	0.986	0.051	0	CAF	FIBIN
ALDH1A3	0	1.02676327503402	0.886	0.118	0	CAF	ALDH1A3
PXDN	0	1.02211371462326	0.836	0.148	0	CAF	PXDN
DLC1	0	1.01388763242622	0.935	0.241	0	CAF	DLC1
ABCA6	0	1.01083071800571	0.837	0.168	0	CAF	ABCA6
ARHGEF17	0	1.00767761314061	0.989	0.133	0	CAF	ARHGEF17
ANGPTL2	0	1.0071893636078	0.932	0.061	0	CAF	ANGPTL2
SRPX2	0	1.00713795486958	0.981	0.118	0	CAF	SRPX2
SGIP1	0	1.00483573896188	0.972	0.054	0	CAF	SGIP1
EPHX1	0	1.00038998832938	0.962	0.449	0	CAF	EPHX1
RHOBTB3	0	0.993935003412417	0.99	0.414	0	CAF	RHOBTB3
WLS	0	0.989496235210106	0.986	0.313	0	CAF	WLS
TMEM47	0	0.989239693365357	0.84	0.113	0	CAF	TMEM47
OLFML2B	0	0.988835885243817	0.988	0.162	0	CAF	OLFML2B
AKAP12	0	0.973147762366383	0.986	0.287	0	CAF	AKAP12
VASN	0	0.968704019266188	0.966	0.283	0	CAF	VASN
EPAS1	0	0.964162040898914	0.977	0.615	0	CAF	EPAS1
EMP1	0	0.94913801372807	0.988	0.394	0	CAF	EMP1
KCNJ8	0	0.948172858781125	0.943	0.083	0	CAF	KCNJ8
RERG	0	0.941178253374375	0.985	0.052	0	CAF	RERG
KCNE4	0	0.939974787595766	0.812	0.031	0	CAF	KCNE4
CD302	0	0.937694278290782	0.987	0.443	0	CAF	CD302
ABI3BP	0	0.922694159360729	0.961	0.123	0	CAF	ABI3BP
FBXO32	0	0.913440619163214	0.978	0.689	0	CAF	FBXO32
CAV2	0	0.911816267157387	0.972	0.233	0	CAF	CAV2
DCBLD2	0	0.899642589667019	0.982	0.318	0	CAF	DCBLD2
WWTR1	0	0.895168619626213	0.971	0.34	0	CAF	WWTR1
COL16A1	0	0.894457089894234	0.827	0.122	0	CAF	COL16A1
PRRX1	0	0.894223168783738	0.891	0.054	0	CAF	PRRX1
TUBB6	0	0.887341658423358	0.988	0.423	0	CAF	TUBB6
COL10A1	0	0.876957721040799	0.898	0.076	0	CAF	COL10A1
MATN2	0	0.873111677682195	0.929	0.223	0	CAF	MATN2
ZFHX3	0	0.860730591922704	0.951	0.339	0	CAF	ZFHX3
LSAMP	0	0.857483304486852	0.92	0.035	0	CAF	LSAMP
TRIP6	0	0.857342840539345	0.972	0.478	0	CAF	TRIP6
F3	0	0.845248873866093	0.916	0.219	0	CAF	F3
GLT8D2	0	0.84126294020219	0.934	0.107	0	CAF	GLT8D2
GFPT2	0	0.8303088730568	0.989	0.349	0	CAF	GFPT2
ANGPT1	0	0.827587294496451	0.93	0.092	0	CAF	ANGPT1
LIFR	0	0.82448799060962	0.899	0.109	0	CAF	LIFR
EDNRB	0	0.816590728777273	0.901	0.149	0	CAF	EDNRB
ITIH5	0	0.804813152941247	0.981	0.086	0	CAF	ITIH5
FNDC1	0	0.801444000412396	0.831	0.036	0	CAF	FNDC1
RUNX1T1	0	0.800860406332007	0.788	0.048	0	CAF	RUNX1T1
PPFIBP1	0	0.797923034475734	0.993	0.513	0	CAF	PPFIBP1
PLXDC1	0	0.797084250083057	0.896	0.453	0	CAF	PLXDC1
NFASC	0	0.795817558379981	0.843	0.068	0	CAF	NFASC
ROBO1	0	0.792489795956287	0.981	0.235	0	CAF	ROBO1
TNXB	0	0.78015589127507	0.909	0.156	0	CAF	TNXB
ADAMTS4	0	0.772192173111532	0.957	0.315	0	CAF	ADAMTS4
TNC	0	0.771788709234682	0.831	0.091	0	CAF	TNC
OSMR	0	0.764459665725125	0.96	0.139	0	CAF	OSMR
OGN	0	0.761417233253661	0.833	0.107	0	CAF	OGN
GJA4	0	0.758767045915375	0.955	0.077	0	CAF	GJA4
HSPB8	0	0.754870145098542	0.981	0.135	0	CAF	HSPB8
AOC3	0	0.750223184176112	0.985	0.093	0	CAF	AOC3
FAT1	0	0.7443365140419	0.975	0.16	0	CAF	FAT1
SNHG18	0	0.741688940542421	0.966	0.249	0	CAF	SNHG18
OLFML1	0	0.741556848987499	0.959	0.032	0	CAF	OLFML1
FAM162B	0	0.740709781485633	0.985	0.05	0	CAF	FAM162B
NID2	0	0.735093917753917	0.987	0.095	0	CAF	NID2
PLK2	0	0.72717302424361	0.976	0.647	0	CAF	PLK2
MSC	0	0.713930024084324	0.969	0.55	0	CAF	MSC
MITF	0	0.70630129857674	0.972	0.244	0	CAF	MITF
OAF	0	0.699730600419057	0.94	0.347	0	CAF	OAF
COMP	0	0.694481578236728	0.838	0.017	0	CAF	COMP
SLIT3	0	0.69015002049155	0.987	0.084	0	CAF	SLIT3
SGCA	0	0.688747921399113	0.933	0.099	0	CAF	SGCA
MATN3	0	0.680957871229344	0.94	0.032	0	CAF	MATN3
FAM13C	0	0.675915706074846	0.978	0.103	0	CAF	FAM13C
COL15A1	0	0.674221986959119	0.833	0.102	0	CAF	COL15A1
TNFAIP6	0	0.672256172785022	0.987	0.246	0	CAF	TNFAIP6
PAPPA	0	0.667396020642723	0.959	0.06	0	CAF	PAPPA
ETV1	0	0.664163073704155	0.867	0.184	0	CAF	ETV1
ECM2	0	0.661078029145181	0.834	0.058	0	CAF	ECM2
S1PR3	0	0.658610314501953	0.858	0.103	0	CAF	S1PR3
MYOF	0	0.657873025162716	0.898	0.392	0	CAF	MYOF
CAMK2N1	0	0.656522955965856	0.933	0.382	0	CAF	CAMK2N1
RCAN2	0	0.652816409150278	0.991	0.278	0	CAF	RCAN2
BMP4	0	0.651685192477291	0.88	0.133	0	CAF	BMP4
SEMA3C	0	0.649370096798331	0.966	0.247	0	CAF	SEMA3C
MTUS1	0	0.649244828996949	0.943	0.32	0	CAF	MTUS1
ABCA1	0	0.648314665947253	0.989	0.589	0	CAF	ABCA1
CSRP2	0	0.646496977093258	0.935	0.297	0	CAF	CSRP2
HMCN1	0	0.645379287036774	0.903	0.081	0	CAF	HMCN1
HSPA2	0	0.642798888887033	0.941	0.613	0	CAF	HSPA2
PMEPA1	0	0.642539957526467	0.955	0.588	0	CAF	PMEPA1
BOC	0	0.642444523476954	0.976	0.061	0	CAF	BOC
GULP1	0	0.640041332737179	0.978	0.148	0	CAF	GULP1
MAP1A	0	0.639818342560228	0.885	0.349	0	CAF	MAP1A
TCEAL7	0	0.638302457283748	0.91	0.022	0	CAF	TCEAL7
PDGFRL	0	0.638229114073295	0.945	0.074	0	CAF	PDGFRL
ENTPD1	0	0.637692910777538	0.989	0.624	0	CAF	ENTPD1
PDE3A	0	0.631869647924713	0.982	0.064	0	CAF	PDE3A
ZNF703	0	0.630281417755417	0.888	0.402	0	CAF	ZNF703
SERPINE1	0	0.629048453578566	0.971	0.396	0	CAF	SERPINE1
TMEM119	0	0.626590305377852	0.971	0.082	0	CAF	TMEM119
NOX4	0	0.620077136127599	0.984	0.072	0	CAF	NOX4
CACNA2D1	0	0.617967426408127	0.957	0.073	0	CAF	CACNA2D1
LURAP1L	0	0.616457164443787	0.964	0.182	0	CAF	LURAP1L
CNN1	0	0.612716205518025	0.987	0.055	0	CAF	CNN1
TCF7L2	0	0.612097183829122	0.979	0.455	0	CAF	TCF7L2
ARHGAP29	0	0.609929388963585	0.924	0.155	0	CAF	ARHGAP29
PLA2G5	0	0.601338773011829	0.696	0.046	0	CAF	PLA2G5
IGF1	0	0.593941751833082	0.894	0.202	0	CAF	IGF1
PCDH7	0	0.593935026823535	0.887	0.049	0	CAF	PCDH7
HAND2	0	0.593838703874538	0.642	0.03	0	CAF	HAND2
SMARCA1	0	0.584520777988489	0.98	0.205	0	CAF	SMARCA1
TGM2	0	0.577423361663413	0.959	0.392	0	CAF	TGM2
CPXM1	0	0.571502533785905	0.96	0.109	0	CAF	CPXM1
FEZ1	0	0.565556442274576	0.984	0.507	0	CAF	FEZ1
A4GALT	0	0.564768774699214	0.985	0.171	0	CAF	A4GALT
CREB3L1	0	0.563867706326491	0.926	0.127	0	CAF	CREB3L1
EBF1	0	0.558331834949818	0.952	0.172	0	CAF	EBF1
LEF1	0	0.550783166475253	0.983	0.668	0	CAF	LEF1
HLX	0	0.550774056630709	0.971	0.215	0	CAF	HLX
VGLL3	0	0.549519271783672	0.829	0.045	0	CAF	VGLL3
LRRC17	0	0.5455297124354	0.917	0.062	0	CAF	LRRC17
MMP19	0	0.542938688915737	0.986	0.242	0	CAF	MMP19
STEAP2	0	0.538089249651609	0.82	0.085	0	CAF	STEAP2
HSPB2	0	0.532234988812136	0.324	0.012	0	CAF	HSPB2
RASL11A	0	0.529680237896116	0.989	0.72	0	CAF	RASL11A
EGFR	0	0.529423148575576	0.978	0.207	0	CAF	EGFR
ID1	0	0.521302074449223	0.974	0.445	0	CAF	ID1
NRP2	0	0.520276205595681	0.971	0.29	0	CAF	NRP2
CH25H	0	0.513948897232662	0.953	0.492	0	CAF	CH25H
ANGPTL4	0	0.503636803689144	0.927	0.273	0	CAF	ANGPTL4
COL5A3	0	0.503514374191808	0.97	0.177	0	CAF	COL5A3
CLMP	0	0.503302328313812	0.939	0.146	0	CAF	CLMP
SELENBP1	0	0.502179324196113	0.966	0.267	0	CAF	SELENBP1
ZNF503	0	0.500412618793135	0.939	0.336	0	CAF	ZNF503
CFB	0	0.491777647769452	0.95	0.259	0	CAF	CFB
CDKN1C	0	0.490877800818949	0.969	0.382	0	CAF	CDKN1C
CDC42EP5	0	0.488310007157959	0.821	0.193	0	CAF	CDC42EP5
SAMD11	0	0.4822656711094	0.697	0.051	0	CAF	SAMD11
CSF1	0	0.481203145190294	0.982	0.592	0	CAF	CSF1
ZFHX4	0	0.469581707189294	0.887	0.08	0	CAF	ZFHX4
MEIS2	0	0.464884927106648	0.983	0.185	0	CAF	MEIS2
LEPR	0	0.461689604600516	0.963	0.333	0	CAF	LEPR
GJC1	0	0.46020931821409	0.953	0.056	0	CAF	GJC1
HAS2	0	0.459464086626437	0.905	0.053	0	CAF	HAS2
WNT5A	0	0.449318347242836	0.87	0.165	0	CAF	WNT5A
LARP6	0	0.446773481583933	0.883	0.208	0	CAF	LARP6
RASL12	0	0.444332458224978	0.948	0.026	0	CAF	RASL12
FAM13A	0	0.440033592634468	0.981	0.675	0	CAF	FAM13A
CADPS2	0	0.437575309456262	0.955	0.192	0	CAF	CADPS2
UCHL1	0	0.435625424031483	0.779	0.117	0	CAF	UCHL1
ANGPTL1	0	0.429966241704648	0.798	0.104	0	CAF	ANGPTL1
BACE2	0	0.423784827923767	0.967	0.334	0	CAF	BACE2
STEAP1	0	0.41650544165956	0.803	0.056	0	CAF	STEAP1
PHLDB2	0	0.413856941683287	0.961	0.504	0	CAF	PHLDB2
SLC7A2	0	0.41291015729825	0.817	0.122	0	CAF	SLC7A2
OLFML2A	0	0.410619231867954	0.982	0.088	0	CAF	OLFML2A
PID1	0	0.405100813512182	0.958	0.257	0	CAF	PID1
HEG1	0	0.404447450322507	0.947	0.617	0	CAF	HEG1
SERTAD4-AS1	0	0.402771076556698	0.865	0.069	0	CAF	SERTAD4-AS1
C1QTNF2	0	0.396645411003432	0.95	0.056	0	CAF	C1QTNF2
TNFAIP2	0	0.393594348153949	0.979	0.355	0	CAF	TNFAIP2
FZD4	0	0.390644989733352	0.962	0.219	0	CAF	FZD4
CREB5	0	0.385814608284699	0.972	0.329	0	CAF	CREB5
PARD3	0	0.384936769688529	0.966	0.177	0	CAF	PARD3
LHFPL2	0	0.384550358750295	0.973	0.355	0	CAF	LHFPL2
ENPP1	0	0.384313797609374	0.794	0.122	0	CAF	ENPP1
SCG5	0	0.380041571254324	0.823	0.148	0	CAF	SCG5
TSPAN6	0	0.374486526285387	0.978	0.293	0	CAF	TSPAN6
IL33	0	0.371993680195137	0.814	0.132	0	CAF	IL33
ACVRL1	0	0.371205512433631	0.965	0.23	0	CAF	ACVRL1
FLRT2	0	0.37079292273052	0.914	0.078	0	CAF	FLRT2
WNT4	0	0.369393462866682	0.27	0.011	0	CAF	WNT4
CBR3	0	0.366940111486914	0.92	0.447	0	CAF	CBR3
SPOCK1	0	0.366158619018464	0.827	0.085	0	CAF	SPOCK1
EXT1	0	0.363743808986022	0.959	0.421	0	CAF	EXT1
EGFLAM	0	0.35637748138967	0.966	0.037	0	CAF	EGFLAM
MRGPRF	0	0.355967927372378	0.907	0.031	0	CAF	MRGPRF
MFAP5	0	0.353721366339553	0.903	0.082	0	CAF	MFAP5
PTPN14	0	0.35214592273093	0.844	0.198	0	CAF	PTPN14
PCSK5	0	0.350349615299473	0.965	0.452	0	CAF	PCSK5
TGFB2	0	0.348926502102686	0.879	0.132	0	CAF	TGFB2
FRY	0	0.348782189662077	0.963	0.327	0	CAF	FRY
NEGR1	0	0.344852454459814	0.964	0.137	0	CAF	NEGR1
PAMR1	0	0.342676150428359	0.282	0.02	0	CAF	PAMR1
MLF1	0	0.341765662618511	0.971	0.634	0	CAF	MLF1
HOMER3	0	0.340856081991168	0.911	0.303	0	CAF	HOMER3
MYO10	0	0.335518915691741	0.968	0.291	0	CAF	MYO10
ACTG2	0	0.333918936440205	0.854	0.134	0	CAF	ACTG2
BAMBI	0	0.32918448503718	0.958	0.456	0	CAF	BAMBI
FADS2	0	0.327370415347565	0.962	0.371	0	CAF	FADS2
CRABP2	0	0.325766948974653	0.909	0.207	0	CAF	CRABP2
TWIST2	0	0.31929505081249	0.758	0.056	0	CAF	TWIST2
HHIP-AS1	0	0.317426354795571	0.858	0.027	0	CAF	HHIP-AS1
ITGA7	0	0.316667359931106	0.954	0.112	0	CAF	ITGA7
LIMCH1	0	0.313704581235251	0.846	0.177	0	CAF	LIMCH1
EGR3	0	0.313454919405818	0.931	0.44	0	CAF	EGR3
WNT2	0	0.308302521989012	0.938	0.046	0	CAF	WNT2
GFRA1	0	0.306895759087169	0.889	0.076	0	CAF	GFRA1
PLBD1	0	0.301456930881625	0.982	0.425	0	CAF	PLBD1
SEMA5B	0	0.295692750298151	0.981	0.045	0	CAF	SEMA5B
APCDD1	0	0.292436533563053	0.831	0.158	0	CAF	APCDD1
VWA1	0	0.290827203758814	0.844	0.132	0	CAF	VWA1
SLC39A14	0	0.288895499316677	0.96	0.5	0	CAF	SLC39A14
PTGER3	0	0.28729107468254	0.806	0.057	0	CAF	PTGER3
DCLK1	0	0.286464747247518	0.763	0.062	0	CAF	DCLK1
LGI4	0	0.280044664416715	0.857	0.044	0	CAF	LGI4
CDKN2C	0	0.279164757774011	0.973	0.545	0	CAF	CDKN2C
TRPC6	0	0.273249191911843	0.939	0.099	0	CAF	TRPC6
LAYN	0	0.273102332443906	0.905	0.383	0	CAF	LAYN
DLL1	0	0.270538673779864	0.922	0.207	0	CAF	DLL1
LAMP5	0	0.270102547665161	0.801	0.142	0	CAF	LAMP5
BHLHE41	0	0.267739340689111	0.897	0.25	0	CAF	BHLHE41
S100A3	0	0.258606344919675	0.822	0.138	0	CAF	S100A3
COL7A1	0	0.256967550880668	0.977	0.081	0	CAF	COL7A1
CD40	0	0.255752330841824	0.986	0.634	0	CAF	CD40
ARL4D	0	0.254271510087074	0.976	0.534	0	CAF	ARL4D
GJB2	0	0.252487986137694	0.859	0.228	0	CAF	GJB2
GJA1	0	0.251179416777048	0.791	0.056	0	CAF	GJA1
ACTN1	1.6440016553867e-307	1.19387825234075	0.984	0.631	4.93200496616009e-304	CAF	ACTN1
ADAM9	4.37586688010524e-307	0.440402417193492	0.95	0.527	1.31276006403157e-303	CAF	ADAM9
TP53I3	6.18445133929138e-307	0.414108695822775	0.952	0.38	1.85533540178741e-303	CAF	TP53I3
NUPR1	2.6702015172384e-306	1.59647250526768	0.921	0.3	8.0106045517152e-303	CAF	NUPR1
SPHK1	7.04366047283218e-306	0.508204112116558	0.964	0.571	2.11309814184965e-302	CAF	SPHK1
F10	8.62525629820052e-305	0.495010759228543	0.807	0.113	2.58757688946016e-301	CAF	F10
MYC	2.76945824571239e-303	0.892236364302037	0.989	0.666	8.30837473713716e-300	CAF	MYC
CRIP2	1.46105887365311e-299	1.19582135551225	0.919	0.467	4.38317662095934e-296	CAF	CRIP2
PAPSS2	8.49418074316465e-299	0.594606633424412	0.99	0.424	2.5482542229494e-295	CAF	PAPSS2
BCAR1	5.9827383167849e-297	0.447343562337788	0.852	0.193	1.79482149503547e-293	CAF	BCAR1
RCN1	2.31049942251295e-296	1.11518887786047	0.995	0.681	6.93149826753886e-293	CAF	RCN1
PDLIM7	3.80312066923973e-296	0.966437409822004	0.956	0.638	1.14093620077192e-292	CAF	PDLIM7
INHBA	4.05686401787945e-296	1.82662296622846	0.824	0.241	1.21705920536384e-292	CAF	INHBA
MAFB	3.84229682323201e-291	0.447864145254887	0.948	0.385	1.1526890469696e-287	CAF	MAFB
H1F0	2.23947811932844e-290	0.587080838786428	0.994	0.599	6.71843435798533e-287	CAF	H1F0
CST3	2.12899176307672e-284	1.44226334176597	0.971	0.558	6.38697528923016e-281	CAF	CST3
CFD	2.56802804619357e-279	0.254172059424352	0.925	0.453	7.70408413858071e-276	CAF	CFD
SYNPO2	1.19181397840989e-278	1.33602644795689	0.793	0.274	3.57544193522966e-275	CAF	SYNPO2
CCL8	4.73562497072643e-276	0.26969210196239	0.736	0.094	1.42068749121793e-272	CAF	CCL8
TIMP1	6.61375760791277e-276	2.02066633420596	0.937	0.677	1.98412728237383e-272	CAF	TIMP1
CFI	8.68856015622458e-275	0.724908032454568	0.844	0.204	2.60656804686737e-271	CAF	CFI
KDELR3	4.96697910660022e-271	0.858972633550202	0.813	0.217	1.49009373198007e-267	CAF	KDELR3
TAGLN	6.98619744337732e-266	2.50418222546979	0.823	0.272	2.0958592330132e-262	CAF	TAGLN
IL34	2.03027724867434e-265	0.781789960146322	0.699	0.102	6.09083174602301e-262	CAF	IL34
DAB2	9.69117387878499e-265	0.844846647618669	0.886	0.316	2.9073521636355e-261	CAF	DAB2
COL18A1	6.9429473823557e-264	1.4068896536016	0.879	0.554	2.08288421470671e-260	CAF	COL18A1
GPNMB	5.93829895027323e-261	0.865490570390995	0.85	0.187	1.78148968508197e-257	CAF	GPNMB
CKAP4	1.58864290368883e-259	0.692272036125696	0.959	0.622	4.7659287110665e-256	CAF	CKAP4
MGP	2.71114357262038e-259	2.96717951197944	0.809	0.12	8.13343071786114e-256	CAF	MGP
FSTL1	4.57902592801098e-259	2.04702888450689	0.75	0.121	1.3737077784033e-255	CAF	FSTL1
KLF4	9.95392160439693e-259	0.61358584565451	0.977	0.481	2.98617648131908e-255	CAF	KLF4
NR2F2	2.29295210134002e-258	1.69439978034336	0.778	0.145	6.87885630402007e-255	CAF	NR2F2
COX4I2	1.52652839046662e-257	0.331900713881712	0.708	0.039	4.57958517139985e-254	CAF	COX4I2
COL4A2	1.81213324813827e-257	1.93869674697263	0.798	0.192	5.43639974441481e-254	CAF	COL4A2
SULF2	3.79452696588228e-255	0.467591249871466	0.924	0.392	1.13835808976469e-251	CAF	SULF2
CXCL1	9.18872622390578e-255	0.514953135857558	0.83	0.185	2.75661786717173e-251	CAF	CXCL1
IFITM3	3.40520418527462e-254	1.03027480891737	0.988	0.749	1.02156125558239e-250	CAF	IFITM3
SSTR2	1.03822700721954e-252	0.280513903121319	0.731	0.11	3.11468102165863e-249	CAF	SSTR2
RGS4	1.76541067114158e-251	0.267701023722586	0.309	0.046	5.29623201342474e-248	CAF	RGS4
IGFBP6	1.41436296359998e-248	1.4964993145642	0.806	0.303	4.24308889079995e-245	CAF	IGFBP6
LTBP1	4.40892275333546e-248	1.26907922359181	0.762	0.156	1.32267682600064e-244	CAF	LTBP1
CTSL	1.54236873832604e-247	0.51360403938465	0.99	0.501	4.62710621497812e-244	CAF	CTSL
RAB32	8.19055456389373e-247	0.343822222017859	0.986	0.395	2.45716636916812e-243	CAF	RAB32
IL13RA1	9.38475154641197e-245	0.333485272143298	0.992	0.424	2.81542546392359e-241	CAF	IL13RA1
CDK4	8.48944448190432e-244	0.848725347451261	0.982	0.764	2.5468333445713e-240	CAF	CDK4
MYH11	1.30969981018757e-241	0.574541453409535	0.779	0.151	3.9290994305627e-238	CAF	MYH11
PDLIM1	8.2736892925447e-241	1.04067113737688	0.989	0.646	2.48210678776341e-237	CAF	PDLIM1
EVA1A	7.11132796416229e-239	0.269457444893797	0.739	0.114	2.13339838924869e-235	CAF	EVA1A
MDK	1.90432478569765e-238	1.2427608950009	0.876	0.302	5.71297435709296e-235	CAF	MDK
MAFF	8.88965756422675e-236	0.316985170833915	0.988	0.743	2.66689726926803e-232	CAF	MAFF
IFIT2	1.08296903511921e-234	0.264902497254913	0.945	0.531	3.24890710535764e-231	CAF	IFIT2
IL1R1	1.08810283021734e-234	1.14616334137208	0.838	0.406	3.26430849065203e-231	CAF	IL1R1
CKB	1.17148752704374e-234	0.532017890944203	0.913	0.404	3.51446258113122e-231	CAF	CKB
PTTG1IP	2.09781685882982e-234	0.813733435394456	0.993	0.793	6.29345057648946e-231	CAF	PTTG1IP
CAV1	4.159396574604e-233	0.870037296353528	0.852	0.282	1.2478189723812e-229	CAF	CAV1
RAB31	9.41223602122999e-233	0.559374767219028	0.968	0.497	2.823670806369e-229	CAF	RAB31
EGR2	3.76966429230371e-232	0.271713100896003	0.889	0.527	1.13089928769111e-228	CAF	EGR2
TPM1	3.79601154264719e-232	1.73649552945807	0.856	0.513	1.13880346279416e-228	CAF	TPM1
IMPDH2	9.40026868869747e-232	0.867303843446815	0.989	0.871	2.82008060660924e-228	CAF	IMPDH2
ENAH	1.07440744253689e-230	0.777985230690207	0.779	0.151	3.22322232761067e-227	CAF	ENAH
DBN1	1.23759580128345e-230	0.499259170967774	0.862	0.516	3.71278740385036e-227	CAF	DBN1
TGFBI	3.4905520905603e-230	0.745111003188439	0.943	0.469	1.04716562716809e-226	CAF	TGFBI
MYLK	2.1891859826671e-229	1.35534863881083	0.776	0.156	6.56755794800129e-226	CAF	MYLK
PBX1	6.22733103939007e-229	1.14975313294318	0.755	0.176	1.86819931181702e-225	CAF	PBX1
C1R	8.35187425922592e-229	2.44242019274045	0.778	0.28	2.50556227776778e-225	CAF	C1R
PLAC9	2.07583281004439e-228	1.62833165632821	0.713	0.066	6.22749843013317e-225	CAF	PLAC9
RAI14	3.79866995726451e-228	0.31220033448054	0.875	0.264	1.13960098717935e-224	CAF	RAI14
DNAJB4	3.13804558403645e-225	0.701016197209319	0.985	0.726	9.41413675210935e-222	CAF	DNAJB4
PCOLCE	8.67595741136477e-225	2.12316284677721	0.791	0.352	2.60278722340943e-221	CAF	PCOLCE
STEAP4	2.02561119692585e-222	0.98695952752189	0.734	0.158	6.07683359077756e-219	CAF	STEAP4
CDC42EP1	3.69979538769938e-222	0.850559294520603	0.854	0.344	1.10993861630981e-218	CAF	CDC42EP1
HSD11B1	4.81833508436925e-222	0.853197317043985	0.765	0.195	1.44550052531077e-218	CAF	HSD11B1
CD151	5.97426452574593e-222	1.09273887843704	0.985	0.738	1.79227935772378e-218	CAF	CD151
RGL1	1.802387220749e-219	0.298087059236544	0.841	0.369	5.407161662247e-216	CAF	RGL1
SOD3	3.37583285132568e-219	1.9919309077557	0.745	0.105	1.0127498553977e-215	CAF	SOD3
CDKN2B	6.00003477468809e-219	0.402322562283347	0.844	0.425	1.80001043240643e-215	CAF	CDKN2B
PLD3	1.5516704975259e-218	0.952764744107713	0.993	0.792	4.65501149257771e-215	CAF	PLD3
C3	1.44737708027486e-217	1.13583953503781	0.843	0.268	4.34213124082457e-214	CAF	C3
TPPP3	1.85593360607746e-215	0.771838570870817	0.765	0.182	5.56780081823237e-212	CAF	TPPP3
FNDC3B	9.51896331494767e-215	0.617500508796635	0.992	0.731	2.8556889944843e-211	CAF	FNDC3B
PRELP	2.37395893494033e-214	1.70765969481022	0.673	0.053	7.121876804821e-211	CAF	PRELP
RAB13	6.81311353199784e-213	0.738848894593282	0.979	0.415	2.04393405959935e-209	CAF	RAB13
ATF3	7.09101220842114e-213	1.1274905538427	0.99	0.664	2.12730366252634e-209	CAF	ATF3
TMEM176B	6.16735020767985e-211	0.930075063157157	0.945	0.408	1.85020506230396e-207	CAF	TMEM176B
CDH2	1.31439115702497e-210	0.518535769448364	0.751	0.139	3.94317347107491e-207	CAF	CDH2
AIG1	5.47670273606293e-207	0.257968862703117	0.979	0.699	1.64301082081888e-203	CAF	AIG1
ITGAV	1.08427759731538e-206	0.920674842603785	0.972	0.742	3.25283279194614e-203	CAF	ITGAV
CLDN11	1.20134644156203e-204	1.53715652683872	0.294	0.09	3.60403932468609e-201	CAF	CLDN11
NES	1.30782060044701e-203	0.619768934826544	0.75	0.158	3.92346180134103e-200	CAF	NES
PTP4A3	4.19412603979708e-203	0.3688679984842	0.936	0.583	1.25823781193913e-199	CAF	PTP4A3
SHISA3	8.87889243922979e-203	0.302993161143586	0.33	0.011	2.66366773176894e-199	CAF	SHISA3
DDAH2	4.55138317481592e-202	0.762413279290978	0.995	0.679	1.36541495244478e-198	CAF	DDAH2
NCOA7	4.96321875211302e-201	0.368882888681492	0.985	0.743	1.48896562563391e-197	CAF	NCOA7
SERPINF1	3.49160036030525e-199	2.26860718136569	0.808	0.326	1.04748010809158e-195	CAF	SERPINF1
CLEC11A	2.02226036282656e-198	1.96110174629339	0.79	0.433	6.06678108847967e-195	CAF	CLEC11A
PLCXD3	3.55176016582384e-198	0.259772100783327	0.319	0.069	1.06552804974715e-194	CAF	PLCXD3
SPTBN1	5.93489932940758e-198	1.11324943822131	0.92	0.767	1.78046979882227e-194	CAF	SPTBN1
IL6	1.97106821986159e-196	0.321426721621011	0.789	0.207	5.91320465958476e-193	CAF	IL6
SOCS3	3.24969561325438e-196	0.978323327739702	0.986	0.699	9.74908683976314e-193	CAF	SOCS3
PDK4	6.92542604255246e-195	0.450247824623141	0.892	0.347	2.07762781276574e-191	CAF	PDK4
ADAMTS12	5.51284158067082e-194	0.72810054102467	0.629	0.048	1.65385247420125e-190	CAF	ADAMTS12
LMO7	7.89483238053129e-191	0.519933383398658	0.89	0.524	2.36844971415939e-187	CAF	LMO7
BAG3	1.09165258312256e-190	0.571169389219889	0.978	0.771	3.27495774936767e-187	CAF	BAG3
CHPF	1.13732291329144e-187	0.960441526573786	0.847	0.614	3.41196873987433e-184	CAF	CHPF
LGMN	6.86461582719444e-186	0.394019983644834	0.988	0.583	2.05938474815833e-182	CAF	LGMN
TNFRSF21	2.59245703635879e-185	0.59488782402898	0.856	0.305	7.77737110907638e-182	CAF	TNFRSF21
FAM20C	6.06599450593229e-185	0.289817168114706	0.761	0.185	1.81979835177969e-181	CAF	FAM20C
