p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ITGA9	9.82196444876549e-07	0.338939768328723	0.657	0.821	0.00294658933462965	CAF_CXCL12	ITGA9
LGALS3	1.33522048801782e-06	0.446079477621194	0.994	0.975	0.00400566146405347	CAF_CXCL12	LGALS3
ANGPTL1	1.54465789839153e-06	0.279566746276948	0.789	0.867	0.00463397369517458	CAF_CXCL12	ANGPTL1
ENC1	2.3117274641263e-06	0.289805187825104	0.937	0.925	0.00693518239237891	CAF_CXCL12	ENC1
EEF1B2	2.70882060280935e-06	0.429789389261896	0.994	0.966	0.00812646180842806	CAF_CXCL12	EEF1B2
SSR3	3.35458446434053e-06	0.338230560283165	0.969	0.959	0.0100637533930216	CAF_CXCL12	SSR3
RUNX1T11	3.35601515696369e-06	0.262640364367634	0.855	0.871	0.0100680454708911	CAF_CXCL12	RUNX1T1
PTGDS1	4.31401812518197e-06	1.96339528857182	0.566	0.174	0.0129420543755459	CAF_CXCL12	PTGDS
TIMP11	4.48112184287718e-06	0.593667915110663	0.915	0.91	0.0134433655286315	CAF_CXCL12	TIMP1
HSPA51	4.58669970936326e-06	0.39995700423784	0.994	0.986	0.0137600991280898	CAF_CXCL12	HSPA5
HGF1	6.77812931384919e-06	0.618123611480211	0.673	0.765	0.0203343879415476	CAF_CXCL12	HGF
PXDN1	9.35436585962786e-06	0.2696118954505	0.871	0.853	0.0280630975788836	CAF_CXCL12	PXDN
MANF1	9.90725095613041e-06	0.273901804582876	0.984	0.987	0.0297217528683912	CAF_CXCL12	MANF
INMT1	1.00152605505657e-05	0.991243594245933	0.563	0.223	0.030045781651697	CAF_CXCL12	INMT
LXN1	1.32657604533339e-05	0.523782385135586	0.381	0.183	0.0397972813600018	CAF_CXCL12	LXN
FSTL1	1.57833606124365e-05	0.264094219280346	0.814	0.906	0.0473500818373096	CAF_CXCL12	FSTL1
HSPG21	1.96811562880047e-05	0.25317001065613	0.777	0.7	0.0590434688640141	CAF_CXCL12	HSPG2
NR1H4	2.33661254758873e-05	0.740602020847288	0.387	0.611	0.0700983764276618	CAF_CXCL12	NR1H4
PTPRS	0.000156095470545225	0.307510223924834	0.884	0.841	0.468286411635674	CAF_CXCL12	PTPRS
LAMC32	0.000960612251656312	0.338999316934218	0.5	0.727	1	CAF_CXCL12	LAMC3
HLA-DRB5	0.00115081556619326	0.373954913104803	0.708	0.655	1	CAF_CXCL12	HLA-DRB5
MSC	0.00116070644495544	0.356912152381013	0.94	0.881	1	CAF_CXCL12	MSC
CDH2	0.00152470601985526	0.657420669550082	0.786	0.829	1	CAF_CXCL12	CDH2
VCAM11	0.00161789230324716	0.497866474841104	0.453	0.681	1	CAF_CXCL12	VCAM1
TNFRSF11B	0.00169344948526142	0.8392173746452	0.399	0.491	1	CAF_CXCL12	TNFRSF11B
MASP1	0.00427327011723272	0.923526327570831	0.733	0.778	1	CAF_CXCL12	MASP1
PPP1R15A1	0.00475641669052421	0.256143121107848	1	0.991	1	CAF_CXCL12	PPP1R15A
TMEM2043	0.00528137677355966	0.263253646201443	1	0.981	1	CAF_CXCL12	TMEM204
HES1	0.00865503683404617	0.448017245473125	0.626	0.618	1	CAF_CXCL12	HES1
JUNB1	9.57928146907061e-74	1.68155778889655	0.996	0.927	2.87378444072118e-70	NAF_JUNB	JUNB
SPARCL12	4.20769635894897e-70	1.45083888079816	0.991	0.897	1.26230890768469e-66	NAF_JUNB	SPARCL1
PTN	1.18559770590321e-68	1.74714204753896	0.947	0.745	3.55679311770962e-65	NAF_JUNB	PTN
RASD11	2.21347543929815e-66	1.76165892146101	1	0.947	6.64042631789446e-63	NAF_JUNB	RASD1
FRZB1	1.88382132092006e-65	1.33471632702016	0.991	0.929	5.65146396276019e-62	NAF_JUNB	FRZB
PARD6B	3.04755631099786e-65	0.303561769851126	1	0.83	9.14266893299359e-62	NAF_JUNB	PARD6B
MYH112	1.25010253133655e-64	1.82176833043157	0.947	0.731	3.75030759400965e-61	NAF_JUNB	MYH11
NRIP22	2.35677634788337e-59	1.1212529757348	1	0.804	7.07032904365011e-56	NAF_JUNB	NRIP2
APOC32	1.16651852310947e-58	1.48076460684838	0.822	0.268	3.49955556932842e-55	NAF_JUNB	APOC3
GPRC5C2	2.42942717415658e-58	1.20592710266512	1	0.849	7.28828152246975e-55	NAF_JUNB	GPRC5C
CAP22	3.14335618306844e-58	0.858934482078463	1	0.815	9.43006854920531e-55	NAF_JUNB	CAP2
DUSP261	5.02962189864909e-57	0.288789055666911	1	0.793	1.50888656959473e-53	NAF_JUNB	DUSP26
NR4A22	7.30716828432933e-56	1.34579878202062	1	0.987	2.1921504852988e-52	NAF_JUNB	NR4A2
GADD45B1	8.72664187772768e-56	1.63856159942104	0.982	0.944	2.6179925633183e-52	NAF_JUNB	GADD45B
CSRNP11	1.49759133879923e-55	1.42992615841493	1	0.978	4.49277401639769e-52	NAF_JUNB	CSRNP1
SERTAD11	1.81588309332588e-55	1.46930590686123	1	0.992	5.44764927997764e-52	NAF_JUNB	SERTAD1
NTRK22	7.37497561650288e-55	1.04960009811406	1	0.76	2.21249268495086e-51	NAF_JUNB	NTRK2
ITGA82	1.17621258990594e-54	0.829286741979098	1	0.968	3.52863776971781e-51	NAF_JUNB	ITGA8
NTRK31	1.88879022255755e-54	0.979598206760463	1	0.778	5.66637066767265e-51	NAF_JUNB	NTRK3
ZFP361	3.66538089337449e-53	1.52638314299566	1	0.996	1.09961426801235e-49	NAF_JUNB	ZFP36
NR4A11	1.76589731826507e-50	1.27492850747238	1	0.991	5.29769195479521e-47	NAF_JUNB	NR4A1
ZNF331	1.48576700243268e-47	1.71273345951786	1	0.897	4.45730100729803e-44	NAF_JUNB	ZNF331
BTG21	3.10486923645973e-46	1.75764577322607	1	0.989	9.3146077093792e-43	NAF_JUNB	BTG2
PLN2	5.13584257533117e-45	1.76759815856859	0.991	0.883	1.54075277259935e-41	NAF_JUNB	PLN
MYOZ11	1.84890060356432e-44	0.326213286472808	0.964	0.767	5.54670181069295e-41	NAF_JUNB	MYOZ1
F10	1.22931505456615e-43	0.981339659177186	0.991	0.896	3.68794516369846e-40	NAF_JUNB	F10
ATF31	6.85250823506058e-43	1.40647439879782	1	0.993	2.05575247051817e-39	NAF_JUNB	ATF3
PGF2	1.51641426803467e-42	1.00235275456577	0.947	0.677	4.549242804104e-39	NAF_JUNB	PGF
NOL32	5.50415635410855e-42	0.597746277812593	1	0.971	1.65124690623256e-38	NAF_JUNB	NOL3
KCNA52	3.04320463454608e-41	0.997486087508046	1	0.909	9.12961390363823e-38	NAF_JUNB	KCNA5
EFNA1	3.44458635819843e-41	0.350627836657003	0.947	0.746	1.03337590745953e-37	NAF_JUNB	EFNA1
MT1A1	9.13616028920525e-41	1.05757939764531	1	0.762	2.74084808676158e-37	NAF_JUNB	MT1A
KCNK171	1.12966404038623e-40	0.376183383606976	1	0.828	3.3889921211587e-37	NAF_JUNB	KCNK17
NRGN1	2.23393422591378e-40	0.629680829358887	1	0.675	6.70180267774133e-37	NAF_JUNB	NRGN
RCAN22	1.03382000131169e-39	0.917205598074006	1	0.992	3.10146000393508e-36	NAF_JUNB	RCAN2
FILIP12	1.26235234691089e-39	0.916257359168932	0.973	0.771	3.78705704073268e-36	NAF_JUNB	FILIP1
SYP	2.99529187121966e-39	0.25155751319493	0.982	0.859	8.98587561365898e-36	NAF_JUNB	SYP
ITGA72	3.08687385403694e-39	0.98880270127628	1	0.96	9.26062156211081e-36	NAF_JUNB	ITGA7
MT1M2	3.32716797182872e-39	0.878654284723922	1	0.805	9.98150391548615e-36	NAF_JUNB	MT1M
CRISPLD21	6.87096890315855e-39	1.2306922655611	1	0.993	2.06129067094756e-35	NAF_JUNB	CRISPLD2
TPM22	7.78723924294219e-37	0.801657070710595	0.991	0.919	2.33617177288266e-33	NAF_JUNB	TPM2
APOA22	5.96543212459963e-36	0.897635096513192	0.787	0.35	1.78962963737989e-32	NAF_JUNB	APOA2
GJA42	1.25371617826626e-35	0.855445031684052	0.987	0.968	3.76114853479877e-32	NAF_JUNB	GJA4
JUN1	2.02707720998894e-35	0.849881904858672	1	0.943	6.08123162996682e-32	NAF_JUNB	JUN
NAF1	2.55449745358212e-35	0.39620261898289	1	0.98	7.66349236074637e-32	NAF_JUNB	NAF1
RGS52	4.54460557121516e-35	0.945217899613268	0.991	0.774	1.36338167136455e-31	NAF_JUNB	RGS5
ISYNA1	9.29577786842284e-35	1.12379121871855	1	0.994	2.78873336052685e-31	NAF_JUNB	ISYNA1
ACTA22	1.95904805265939e-34	0.675284002866121	0.991	0.834	5.87714415797816e-31	NAF_JUNB	ACTA2
TLE13	1.07472323122681e-33	0.449441074273597	1	0.971	3.22416969368042e-30	NAF_JUNB	TLE1
IL61	1.23575835320597e-33	0.907989884394718	1	0.885	3.7072750596179e-30	NAF_JUNB	IL6
CDKN1A1	1.50105902160725e-33	1.25841118715423	1	0.994	4.50317706482175e-30	NAF_JUNB	CDKN1A
FOS1	1.57433191090479e-33	0.824747297570274	0.987	0.862	4.72299573271436e-30	NAF_JUNB	FOS
LMNA1	7.74904684103364e-33	0.873108863048298	0.987	0.96	2.32471405231009e-29	NAF_JUNB	LMNA
RASSF4	2.10098928113162e-32	0.756553702406962	1	0.984	6.30296784339486e-29	NAF_JUNB	RASSF4
MCAM2	8.02591503529881e-32	0.779406692903808	0.982	0.869	2.40777451058964e-28	NAF_JUNB	MCAM
GPR41	1.8782501279657e-31	0.613602205509569	1	0.972	5.63475038389711e-28	NAF_JUNB	GPR4
LIMS21	1.96846097008352e-31	0.4651720116767	1	0.868	5.90538291025057e-28	NAF_JUNB	LIMS2
CD92	9.46626305097721e-31	0.878893057607036	0.96	0.762	2.83987891529316e-27	NAF_JUNB	CD9
SERPINI12	1.40616663115113e-29	0.775298711182701	1	0.907	4.2184998934534e-26	NAF_JUNB	SERPINI1
PLA2G52	2.12473632268499e-29	1.04461493609145	0.849	0.706	6.37420896805498e-26	NAF_JUNB	PLA2G5
HEYL2	3.48162463738846e-29	0.822084596571591	1	0.992	1.04448739121654e-25	NAF_JUNB	HEYL
FXYD61	1.13212860601811e-28	1.10827741865351	0.947	0.946	3.39638581805432e-25	NAF_JUNB	FXYD6
SLC27A5	1.36201632806366e-28	0.310945558863193	0.956	0.834	4.08604898419098e-25	NAF_JUNB	SLC27A5
MAP1A1	1.82563730989414e-28	0.532698315948944	1	0.945	5.47691192968242e-25	NAF_JUNB	MAP1A
BCAM2	8.99709369645872e-28	0.69671184762794	1	0.98	2.69912810893762e-24	NAF_JUNB	BCAM
CSE1L	1.01617009619736e-27	0.264962794857158	0.982	0.941	3.04851028859208e-24	NAF_JUNB	CSE1L
TSC22D11	1.06932170439823e-27	0.722464530236107	1	0.968	3.20796511319468e-24	NAF_JUNB	TSC22D1
MRVI12	1.54651551287234e-27	0.706723217932287	1	0.861	4.63954653861702e-24	NAF_JUNB	MRVI1
ATP1B31	2.42201306777678e-27	1.02602479956131	1	0.96	7.26603920333033e-24	NAF_JUNB	ATP1B3
ARPC1A1	2.92313349430954e-27	0.751656131618846	1	0.879	8.76940048292862e-24	NAF_JUNB	ARPC1A
MYLK2	4.71833905840598e-27	0.74056985070364	0.924	0.802	1.41550171752179e-23	NAF_JUNB	MYLK
CAMK11	5.55163978197297e-27	0.416997611992682	1	0.959	1.66549193459189e-23	NAF_JUNB	CAMK1
CAV12	9.84351163956149e-27	0.621672488340423	0.973	0.878	2.95305349186845e-23	NAF_JUNB	CAV1
VASN1	1.99743631609431e-26	0.619364422848042	1	0.977	5.99230894828293e-23	NAF_JUNB	VASN
NPPC	5.99075959314822e-26	0.281134337089056	0.209	0.586	1.79722787794446e-22	NAF_JUNB	NPPC
FOSB1	8.83151251114416e-26	0.660424238307365	0.996	0.974	2.64945375334325e-22	NAF_JUNB	FOSB
ADAP22	1.17778740222664e-25	0.808991080593321	1	0.979	3.53336220667993e-22	NAF_JUNB	ADAP2
UQCRH1	4.53393819907646e-25	0.571197275240529	0.982	0.963	1.36018145972294e-21	NAF_JUNB	UQCRH
SUSD21	7.62588689271372e-25	0.266220262637696	1	0.819	2.28776606781412e-21	NAF_JUNB	SUSD2
SLC38A112	1.35075018345829e-24	0.474927437048545	1	0.759	4.05225055037487e-21	NAF_JUNB	SLC38A11
TINAGL13	1.92750830217571e-24	0.597467146765124	0.978	0.724	5.78252490652714e-21	NAF_JUNB	TINAGL1
AGT1	3.88236949141995e-24	0.818556751598373	0.844	0.725	1.16471084742598e-20	NAF_JUNB	AGT
CYSTM12	4.35490914582757e-24	0.711051402964337	1	0.973	1.30647274374827e-20	NAF_JUNB	CYSTM1
ANG	1.81540545559862e-23	0.271896858441945	1	0.97	5.44621636679587e-20	NAF_JUNB	ANG
LGMN1	2.54851061986638e-23	0.283838680476627	1	0.987	7.64553185959914e-20	NAF_JUNB	LGMN
OLFML2A2	5.53194104208763e-23	0.314044432161727	1	0.983	1.65958231262629e-19	NAF_JUNB	OLFML2A
GSTM3	6.17349358066995e-23	0.682244026020212	1	0.991	1.85204807420098e-19	NAF_JUNB	GSTM3
SLIT32	6.82455676882594e-23	0.4907153893081	1	0.989	2.04736703064778e-19	NAF_JUNB	SLIT3
RNF1522	9.19191793663029e-23	0.309754224178517	1	0.756	2.75757538098909e-19	NAF_JUNB	RNF152
TPM12	1.6908099933461e-22	0.613891208927734	0.996	0.899	5.07242998003831e-19	NAF_JUNB	TPM1
SOCS31	2.92519666528957e-22	0.693073829464004	0.996	0.974	8.77558999586871e-19	NAF_JUNB	SOCS3
SORBS21	5.94972505177908e-22	1.03949271911946	0.68	0.383	1.78491751553372e-18	NAF_JUNB	SORBS2
ARL5B	1.15790358566061e-21	0.443022815031887	1	0.98	3.47371075698184e-18	NAF_JUNB	ARL5B
LBH2	1.40882652162618e-21	0.748055657548474	0.92	0.917	4.22647956487855e-18	NAF_JUNB	LBH
ADAMTS41	2.56592896185389e-21	0.612450728057808	0.996	0.951	7.69778688556168e-18	NAF_JUNB	ADAMTS4
LGI42	5.42781023589741e-21	0.608007532196476	1	0.933	1.62834307076922e-17	NAF_JUNB	LGI4
CCND12	7.14263217774489e-21	0.846185850175054	0.8	0.627	2.14278965332347e-17	NAF_JUNB	CCND1
MIDN1	8.3047783561725e-21	0.782566573149017	1	0.943	2.49143350685175e-17	NAF_JUNB	MIDN
IDI1	8.40150487797245e-21	0.49739742095319	0.969	0.884	2.52045146339173e-17	NAF_JUNB	IDI1
ITM2C2	9.54920930264182e-21	0.675717319419042	1	0.988	2.86476279079254e-17	NAF_JUNB	ITM2C
SYNGR22	2.7564780767844e-20	0.519787973409798	1	0.932	8.2694342303532e-17	NAF_JUNB	SYNGR2
TAGLN1	4.66795587271446e-20	0.53859013703581	0.991	0.847	1.40038676181434e-16	NAF_JUNB	TAGLN
GJC12	8.83785830981713e-20	0.604463677256193	1	0.972	2.65135749294514e-16	NAF_JUNB	GJC1
ANGPTL4	9.01500959425153e-20	0.390301657037741	0.996	0.934	2.70450287827546e-16	NAF_JUNB	ANGPTL4
ADAMTS11	1.17360118767405e-19	0.324139015351342	1	0.992	3.52080356302216e-16	NAF_JUNB	ADAMTS1
RASL11A2	1.2522930761162e-19	0.411547795343379	1	0.99	3.7568792283486e-16	NAF_JUNB	RASL11A
RGS16	1.38708958855159e-19	0.658213695555427	0.996	0.872	4.16126876565476e-16	NAF_JUNB	RGS16
NET12	2.49293501310798e-19	0.862707735666612	0.898	0.922	7.47880503932394e-16	NAF_JUNB	NET1
SLC2A31	3.45660796494975e-19	0.485892010034315	1	0.992	1.03698238948492e-15	NAF_JUNB	SLC2A3
ADIRF2	4.7699380032099e-19	0.514238776140124	0.92	0.613	1.43098140096297e-15	NAF_JUNB	ADIRF
PDGFA2	4.80648709733759e-19	0.383984462548543	1	0.859	1.44194612920128e-15	NAF_JUNB	PDGFA
GSN	1.38551280536849e-18	0.41367408417833	0.996	0.961	4.15653841610547e-15	NAF_JUNB	GSN
EIF3L1	1.47360622895628e-18	0.62799216698552	1	0.967	4.42081868686885e-15	NAF_JUNB	EIF3L
FAM162B2	2.57649267615109e-18	0.35735093780047	1	0.982	7.72947802845326e-15	NAF_JUNB	FAM162B
SMOC22	2.61537951286029e-18	0.747475149869923	0.858	0.673	7.84613853858087e-15	NAF_JUNB	SMOC2
TNS11	3.32356257559214e-18	0.620634949699495	1	0.953	9.97068772677643e-15	NAF_JUNB	TNS1
DDIT4	4.21447249061147e-18	1.08505789224443	1	0.974	1.26434174718344e-14	NAF_JUNB	DDIT4
ID11	5.40927801669571e-18	0.869756469527518	0.996	0.973	1.62278340500871e-14	NAF_JUNB	ID1
XBP11	6.3316841597595e-18	0.648983277168066	1	0.992	1.89950524792785e-14	NAF_JUNB	XBP1
SGCA2	6.49072214885334e-18	0.607910171641743	1	0.965	1.947216644656e-14	NAF_JUNB	SGCA
LIMS11	6.96536948634259e-18	0.458950130503534	1	0.993	2.08961084590278e-14	NAF_JUNB	LIMS1
MFGE82	7.12620076202226e-18	0.49030761910165	0.947	0.913	2.13786022860668e-14	NAF_JUNB	MFGE8
RASL122	9.3899843158498e-18	0.656166078797519	1	0.921	2.81699529475494e-14	NAF_JUNB	RASL12
HMGB21	1.16898076317009e-17	0.295267358109544	1	0.904	3.50694228951026e-14	NAF_JUNB	HMGB2
AOC32	1.40392527412298e-17	0.445059029602373	1	0.984	4.21177582236894e-14	NAF_JUNB	AOC3
ALB2	1.86416762643061e-17	0.519197063912647	0.671	0.388	5.59250287929183e-14	NAF_JUNB	ALB
SLC25A51	2.54878502408408e-17	0.657590688854731	1	0.996	7.64635507225225e-14	NAF_JUNB	SLC25A5
MYC1	4.48889904394537e-17	0.828633243302488	1	0.99	1.34666971318361e-13	NAF_JUNB	MYC
EMP2	6.89817027341607e-17	0.607897794450306	1	0.988	2.06945108202482e-13	NAF_JUNB	EMP2
PPP1R15A2	8.73962429874834e-17	0.56139919909615	1	0.992	2.6218872896245e-13	NAF_JUNB	PPP1R15A
H2AFZ1	9.39201762286867e-17	0.54033422423334	1	0.984	2.8176052868606e-13	NAF_JUNB	H2AFZ
CYC12	2.62336572619142e-16	0.538801435552072	1	0.93	7.87009717857427e-13	NAF_JUNB	CYC1
SGCE1	3.47074841846715e-16	0.338143586344894	1	0.954	1.04122452554014e-12	NAF_JUNB	SGCE
NR4A31	8.81134941796822e-16	0.382509681891256	1	0.984	2.64340482539047e-12	NAF_JUNB	NR4A3
ENPEP2	2.02787935488361e-15	0.33182416313957	1	0.765	6.08363806465083e-12	NAF_JUNB	ENPEP
MSRB32	2.27286675506816e-15	0.644941348847041	1	0.91	6.81860026520448e-12	NAF_JUNB	MSRB3
LTBP12	3.33437277273067e-15	0.537269236120183	1	0.896	1.0003118318192e-11	NAF_JUNB	LTBP1
RHOB1	4.06626169696073e-15	0.441590791551765	1	0.979	1.21987850908822e-11	NAF_JUNB	RHOB
MYL91	4.66455843816542e-15	0.352499309274617	0.996	0.945	1.39936753144963e-11	NAF_JUNB	MYL9
NTN42	5.68875675186933e-15	0.283855350680017	0.951	0.765	1.7066270255608e-11	NAF_JUNB	NTN4
CREM1	8.10226617242627e-15	0.823350159012996	1	0.983	2.43067985172788e-11	NAF_JUNB	CREM
MT2A1	9.49134303693174e-15	0.441961713466653	0.987	0.923	2.84740291107952e-11	NAF_JUNB	MT2A
GAMT2	1.04430271595796e-14	0.561359888566979	1	0.949	3.13290814787387e-11	NAF_JUNB	GAMT
TUBB4B2	1.305510458495e-14	0.699238116851145	1	0.994	3.91653137548499e-11	NAF_JUNB	TUBB4B
GPR201	4.44512265982607e-14	1.09961906625156	0.662	0.336	1.33353679794782e-10	NAF_JUNB	GPR20
KLF22	6.80181797585835e-14	0.730689679773212	1	0.965	2.04054539275751e-10	NAF_JUNB	KLF2
KCNMB12	9.38018012846208e-14	0.734702234280151	0.996	0.874	2.81405403853862e-10	NAF_JUNB	KCNMB1
NDUFA44	1.18041104980309e-13	0.324287693033592	0.978	0.795	3.54123314940927e-10	NAF_JUNB	NDUFA4
SLC25A3	1.24081910531069e-13	0.340853308157133	1	0.987	3.72245731593208e-10	NAF_JUNB	SLC25A3
DUT1	2.40577278192244e-13	0.457291811487493	0.996	0.99	7.21731834576732e-10	NAF_JUNB	DUT
PTGIR2	3.39391863577501e-13	0.396291586862146	1	0.785	1.0181755907325e-09	NAF_JUNB	PTGIR
NFASC2	3.42110411111774e-13	0.441206083570537	1	0.896	1.02633123333532e-09	NAF_JUNB	NFASC
SPCS11	2.22400379699715e-12	0.346149991663425	1	0.986	6.67201139099146e-09	NAF_JUNB	SPCS1
EDNRA1	4.5264138422974e-12	0.452517076017242	1	0.991	1.35792415268922e-08	NAF_JUNB	EDNRA
BRD2	5.62461307364026e-12	0.53274211003408	1	0.993	1.68738392209208e-08	NAF_JUNB	BRD2
CCDC31	7.72545102783897e-12	0.443620424990353	1	0.86	2.31763530835169e-08	NAF_JUNB	CCDC3
PTGR1	1.23193744554397e-11	0.423972223091363	0.96	0.748	3.69581233663191e-08	NAF_JUNB	PTGR1
COX4I22	1.80320446841598e-11	0.58992336982047	0.88	0.815	5.40961340524793e-08	NAF_JUNB	COX4I2
EPAS12	2.82164466876328e-11	0.31612225928292	1	0.984	8.46493400628983e-08	NAF_JUNB	EPAS1
FRY2	2.8977575334384e-11	0.391874278913547	1	0.935	8.69327260031521e-08	NAF_JUNB	FRY
CRIP22	1.01442465990265e-10	0.27166174772428	0.942	0.936	3.04327397970795e-07	NAF_JUNB	CRIP2
GLA	1.18667389115898e-10	0.741130356023851	1	0.984	3.56002167347693e-07	NAF_JUNB	GLA
LDHB2	1.57076631993465e-10	0.362375206796357	1	0.998	4.71229895980395e-07	NAF_JUNB	LDHB
GEM	2.80195282967443e-10	0.514127062678114	1	0.998	8.4058584890233e-07	NAF_JUNB	GEM
NINJ11	5.96651692353743e-10	0.422849227143671	1	0.981	1.78995507706123e-06	NAF_JUNB	NINJ1
C1QTNF21	6.54497183811229e-10	0.622701733056289	0.982	0.954	1.96349155143369e-06	NAF_JUNB	C1QTNF2
RAB131	8.29969274649236e-10	0.385351718618538	1	0.988	2.48990782394771e-06	NAF_JUNB	RAB13
TPI12	8.82979995813007e-10	0.296941942459275	1	0.999	2.64893998743902e-06	NAF_JUNB	TPI1
COL9A11	9.73256753716757e-10	0.52249182678026	0.778	0.706	2.91977026115027e-06	NAF_JUNB	COL9A1
ESAM3	1.28439965286325e-09	0.266749261821438	1	0.887	3.85319895858974e-06	NAF_JUNB	ESAM
RSL24D1	3.49240473795315e-09	0.298160129309521	1	0.885	1.04772142138594e-05	NAF_JUNB	RSL24D1
FKBP41	3.89641584469924e-09	0.251683352752761	1	0.959	1.16892475340977e-05	NAF_JUNB	FKBP4
MT1E2	4.80565150498185e-09	0.466072287240421	0.764	0.631	1.44169545149455e-05	NAF_JUNB	MT1E
PLS31	5.6535993760568e-09	0.518871234814538	1	0.978	1.69607981281704e-05	NAF_JUNB	PLS3
TTR2	5.95820934936788e-09	0.35383945789611	0.387	0.243	1.78746280481036e-05	NAF_JUNB	TTR
HERPUD1	1.04312112087304e-08	0.308160122927605	0.991	0.94	3.12936336261913e-05	NAF_JUNB	HERPUD1
CKB1	1.21957690800561e-08	0.517228360661007	1	0.953	3.65873072401682e-05	NAF_JUNB	CKB
CSRP12	1.58413083966037e-08	0.505404032900873	1	0.987	4.75239251898112e-05	NAF_JUNB	CSRP1
KLF101	1.60121443109584e-08	0.482785420415473	1	0.987	4.80364329328753e-05	NAF_JUNB	KLF10
ITIH51	2.58022988720758e-08	0.740053687866302	1	0.979	7.74068966162275e-05	NAF_JUNB	ITIH5
MGLL1	3.83952356945671e-08	0.432638113706593	1	0.897	0.000115185707083701	NAF_JUNB	MGLL
EGR12	4.62095877351432e-08	0.285503648778325	0.978	0.964	0.00013862876320543	NAF_JUNB	EGR1
CAV22	1.16462400901241e-07	0.42218567404767	0.876	0.925	0.000349387202703723	NAF_JUNB	CAV2
HMGN21	1.44621494455608e-07	0.307705693021181	1	0.948	0.000433864483366823	NAF_JUNB	HMGN2
DKK33	1.4650782999717e-07	0.359936632579587	1	0.976	0.00043952348999151	NAF_JUNB	DKK3
FOXS12	1.91377758498498e-07	0.395501787561047	0.818	0.713	0.000574133275495493	NAF_JUNB	FOXS1
GPBAR12	2.46735901768388e-07	0.330561053356379	0.684	0.693	0.000740207705305165	NAF_JUNB	GPBAR1
COX6C1	2.49098788883063e-07	0.263591660740365	0.96	0.862	0.000747296366649188	NAF_JUNB	COX6C
APLP22	3.93949116125004e-07	0.253230227319923	1	0.99	0.00118184734837501	NAF_JUNB	APLP2
IRF11	4.58423578227835e-07	0.487540849106126	1	0.947	0.00137527073468351	NAF_JUNB	IRF1
NFIB1	4.64543858844286e-07	0.336944664393422	0.751	0.643	0.00139363157653286	NAF_JUNB	NFIB
PLK2	5.17261255034103e-07	0.65992384657845	1	0.979	0.00155178376510231	NAF_JUNB	PLK2
CTSL	9.50276007544536e-07	0.348523928504433	1	0.983	0.00285082802263361	NAF_JUNB	CTSL
CD1512	1.0392726244737e-06	0.25506662590136	0.969	0.972	0.00311781787342109	NAF_JUNB	CD151
ECH1	1.48629647384579e-06	0.443561008079867	1	0.989	0.00445888942153737	NAF_JUNB	ECH1
CNN12	1.50355697110001e-06	0.740592714477603	0.827	0.945	0.00451067091330003	NAF_JUNB	CNN1
TUBA1A	1.56371045533431e-06	0.33670827882395	0.902	0.924	0.00469113136600294	NAF_JUNB	TUBA1A
RGN	2.02824215677721e-06	0.250690970380024	0.604	0.564	0.00608472647033163	NAF_JUNB	RGN
STMN11	2.96239790398312e-06	0.383697831801478	1	0.868	0.00888719371194937	NAF_JUNB	STMN1
MYADM1	3.51485063975251e-06	0.555110244360467	1	0.996	0.0105445519192575	NAF_JUNB	MYADM
MAP3K7CL2	4.02301060698152e-06	0.320503545005466	0.742	0.629	0.0120690318209446	NAF_JUNB	MAP3K7CL
AIG1	5.25459931502365e-06	0.267214425570109	0.996	0.965	0.015763797945071	NAF_JUNB	AIG1
CLU	5.36117112840944e-06	0.366774911949199	0.604	0.474	0.0160835133852283	NAF_JUNB	CLU
KLHL232	8.88380170099027e-06	0.562609620591967	0.591	0.46	0.0266514051029708	NAF_JUNB	KLHL23
GPAT21	1.10810126943029e-05	0.47296061770429	0.387	0.41	0.0332430380829088	NAF_JUNB	GPAT2
RERGL2	1.76925535461621e-05	0.998565372741015	0.613	0.555	0.0530776606384863	NAF_JUNB	RERGL
DDIT3	2.06016787533975e-05	0.510256213520674	0.951	0.757	0.0618050362601925	NAF_JUNB	DDIT3
IL331	2.59600015660356e-05	0.282119667566064	0.302	0.483	0.0778800046981068	NAF_JUNB	IL33
RPS4Y11	3.97524230726086e-05	0.332739476941486	1	0.963	0.119257269217826	NAF_JUNB	RPS4Y1
ZNF385D	6.07211298474693e-05	0.613528829267566	0.64	0.533	0.182163389542408	NAF_JUNB	ZNF385D
TGFB1I13	7.8168076968343e-05	0.290396800352634	1	0.997	0.234504230905029	NAF_JUNB	TGFB1I1
DUSP4	9.71264565286756e-05	0.45277508131128	0.969	0.829	0.291379369586027	NAF_JUNB	DUSP4
NOTCH34	0.000113116684844289	0.251176116971374	0.889	0.808	0.339350054532868	NAF_JUNB	NOTCH3
TTYH11	0.000190545527506642	0.408505357984618	0.276	0.425	0.571636582519927	NAF_JUNB	TTYH1
CSPG44	0.000206243014501797	0.310390543585178	0.742	0.768	0.618729043505392	NAF_JUNB	CSPG4
EHD23	0.000223707878948468	0.250852388221585	1	0.993	0.671123636845403	NAF_JUNB	EHD2
IMPA22	0.000241589656062491	0.327341717883761	0.978	0.913	0.724768968187474	NAF_JUNB	IMPA2
