p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
WFDC1	1.82898951214396e-260	1.08624966289953	0.97	0.475	5.48696853643188e-257	NAF	WFDC1
HSPB7	1.84258796199263e-247	0.299023699785218	0.946	0.544	5.52776388597788e-244	NAF	HSPB7
NPNT	4.40158957709243e-246	0.404533791471848	0.973	0.62	1.32047687312773e-242	NAF	NPNT
NTRK2	6.96250936165386e-246	0.876995501423802	0.977	0.381	2.08875280849616e-242	NAF	NTRK2
LIMS2	4.11834051961403e-243	0.575669876633264	0.973	0.686	1.23550215588421e-239	NAF	LIMS2
OLFML2A	2.29421970998711e-242	0.99602865808307	0.985	0.982	6.88265912996133e-239	NAF	OLFML2A
TRPC6	9.69330949747673e-242	0.550568969138901	0.966	0.939	2.90799284924302e-238	NAF	TRPC6
SYNM	1.2800488055747e-240	0.866178439889538	0.982	0.984	3.84014641672409e-237	NAF	SYNM
BCAM	1.08581278928397e-239	1.66477192192415	0.988	0.967	3.2574383678519e-236	NAF	BCAM
GJA4	6.83613537533216e-235	2.03256665380696	0.976	0.955	2.05084061259965e-231	NAF	GJA4
GJC1	7.15254621472452e-234	1.01150726942435	0.985	0.953	2.14576386441735e-230	NAF	GJC1
SLC7A2	8.26307276417884e-227	1.03987434116201	0.984	0.817	2.47892182925365e-223	NAF	SLC7A2
TLE1	5.36461901308875e-225	0.824376206265374	0.971	0.978	1.60938570392663e-221	NAF	TLE1
FOXC2	6.41124420451636e-223	0.40146199047577	0.95	0.799	1.92337326135491e-219	NAF	FOXC2
SLIT3	1.09930641891847e-222	1.06449641906048	0.991	0.987	3.29791925675542e-219	NAF	SLIT3
MCAM	5.02226229618513e-217	1.74074372907329	0.925	0.783	1.50667868885554e-213	NAF	MCAM
EFHD1	7.5839704383226e-215	1.17235714490979	0.979	0.443	2.27519113149678e-211	NAF	EFHD1
SEMA5B	1.66197865405729e-214	0.539948754013806	0.972	0.981	4.98593596217187e-211	NAF	SEMA5B
MT1A	2.51631215023858e-214	0.983008091789072	0.946	0.447	7.54893645071575e-211	NAF	MT1A
LGI4	1.84136458944934e-213	0.926647076034191	0.979	0.857	5.52409376834802e-210	NAF	LGI4
EGFLAM	2.75056135618869e-211	0.608949139703241	0.981	0.966	8.25168406856606e-208	NAF	EGFLAM
ITGA3	4.75558478468845e-208	0.505849766047002	0.962	0.482	1.42667543540654e-204	NAF	ITGA3
PLN	6.22161872882201e-208	1.76400769226372	0.941	0.793	1.8664856186466e-204	NAF	PLN
ADAP2	1.03534278980999e-207	0.98083424409581	0.989	0.963	3.10602836942996e-204	NAF	ADAP2
ENPEP	1.15366236411982e-206	1.14979497498265	0.957	0.436	3.46098709235947e-203	NAF	ENPEP
FAM162B	6.09709304870043e-206	1.18579939311167	0.982	0.985	1.82912791461013e-202	NAF	FAM162B
CPM	5.25623924341766e-202	0.919729785693367	0.961	0.966	1.5768717730253e-198	NAF	CPM
SYNGR2	6.32413090665184e-202	0.768839121922844	0.993	0.825	1.89723927199555e-198	NAF	SYNGR2
ITGA7	1.42465765177689e-201	1.04994518618514	0.967	0.954	4.27397295533067e-198	NAF	ITGA7
HEYL	1.31862682958924e-199	1.21941245708066	0.994	0.99	3.95588048876771e-196	NAF	HEYL
RAB20	4.61159758975116e-196	0.308020020139568	0.974	0.92	1.38347927692535e-192	NAF	RAB20
PTP4A3	6.8619021106038e-195	1.96255927649441	0.946	0.936	2.05857063318114e-191	NAF	PTP4A3
ESAM	1.31933879976855e-193	1.20508755746227	0.965	0.755	3.95801639930564e-190	NAF	ESAM
RASD1	3.3232234683955e-193	1.16503382669408	0.967	0.918	9.96967040518651e-190	NAF	RASD1
ACAN	6.20213313489489e-193	0.394584228537261	0.933	0.898	1.86063994046847e-189	NAF	ACAN
TESC	5.08332704734763e-187	0.823372977447952	0.935	0.894	1.52499811420429e-183	NAF	TESC
NTN4	3.35506055061743e-185	0.624962357921104	0.912	0.512	1.00651816518523e-181	NAF	NTN4
RRAD	2.77630293137893e-183	0.509639415212336	0.866	0.44	8.32890879413679e-180	NAF	RRAD
ODC1	1.20648690480148e-181	0.503186028647102	0.988	0.825	3.61946071440445e-178	NAF	ODC1
TINAGL1	3.66789019776576e-181	1.56639836443443	0.877	0.477	1.10036705932973e-177	NAF	TINAGL1
PI15	2.07550821206903e-179	0.606168552762068	0.867	0.692	6.22652463620709e-176	NAF	PI15
COX4I2	2.39704730275389e-179	1.88873521582201	0.876	0.708	7.19114190826168e-176	NAF	COX4I2
MRVI1	1.79144398274771e-176	0.747395412854059	0.973	0.67	5.37433194824312e-173	NAF	MRVI1
NDUFA4L2	1.79952791496275e-174	1.59123125100823	0.904	0.507	5.39858374488825e-171	NAF	NDUFA4L2
ADAMTS1	3.09880496553475e-173	1.62638429099556	0.994	0.989	9.29641489660425e-170	NAF	ADAMTS1
RGS5	3.96967481410978e-173	1.7883665998451	0.95	0.469	1.19090244423293e-169	NAF	RGS5
PLEKHO1	8.42616367605309e-173	0.482841244689243	0.988	0.901	2.52784910281593e-169	NAF	PLEKHO1
CCR10	3.64110606539248e-171	0.52328292583944	0.975	0.814	1.09233181961774e-167	NAF	CCR10
P2RY14	6.06105252489548e-169	0.255540269408268	0.97	0.949	1.81831575746864e-165	NAF	P2RY14
ELL2	5.9696411993105e-165	0.377668451545009	0.99	0.989	1.79089235979315e-161	NAF	ELL2
LINGO1	1.56544658125876e-164	0.365847273456765	0.894	0.856	4.69633974377627e-161	NAF	LINGO1
MT1M	1.08297354778756e-163	0.806543039174413	0.957	0.547	3.24892064336267e-160	NAF	MT1M
S1PR3	2.3705900030018e-159	0.726275329598946	0.989	0.858	7.11177000900539e-156	NAF	S1PR3
RCAN2	2.64152185105868e-159	1.20036707312861	0.994	0.991	7.92456555317604e-156	NAF	RCAN2
HSPB8	1.22781105943715e-158	0.648054880169403	0.986	0.981	3.68343317831145e-155	NAF	HSPB8
FILIP1	2.92615119001064e-158	1.16903658276855	0.906	0.547	8.77845357003191e-155	NAF	FILIP1
RASL11A	7.31466916396392e-157	0.457054876502933	0.992	0.989	2.19440074918917e-153	NAF	RASL11A
MYOZ1	2.70952901649312e-155	0.340772636331013	0.843	0.657	8.12858704947935e-152	NAF	MYOZ1
CSPG4	3.38471143723798e-154	0.982016540259567	0.832	0.636	1.01541343117139e-150	NAF	CSPG4
IL6	1.00018672077629e-152	0.269437307444767	0.945	0.789	3.00056016232886e-149	NAF	IL6
CKS2	3.35381615214854e-151	0.432325608611579	0.988	0.99	1.00614484564456e-147	NAF	CKS2
EFNA1	2.14370413907939e-150	0.297984871232641	0.83	0.623	6.43111241723818e-147	NAF	EFNA1
RNF152	5.33630035147702e-150	0.638122944073345	0.913	0.498	1.60089010544311e-146	NAF	RNF152
FOXC1	1.26663717469825e-149	0.386233998455321	0.865	0.633	3.79991152409476e-146	NAF	FOXC1
PDK4	2.76046588076552e-147	1.21531111495241	0.986	0.892	8.28139764229657e-144	NAF	PDK4
ADAMTS4	2.6838196038542e-139	1.78325072372675	0.952	0.957	8.0514588115626e-136	NAF	ADAMTS4
SGCA	2.80850143999656e-137	0.67330480127568	0.986	0.933	8.42550431998968e-134	NAF	SGCA
NEURL1B	1.41066649537741e-136	0.484982673046436	0.97	0.599	4.23199948613224e-133	NAF	NEURL1B
NRARP	2.29485925814537e-136	0.575332420114218	0.84	0.698	6.88457777443611e-133	NAF	NRARP
FOXF1	2.44875089081643e-136	0.332249475371784	0.992	0.992	7.34625267244929e-133	NAF	FOXF1
RASSF4	1.08833653857233e-135	0.428923012766421	0.985	0.985	3.26500961571699e-132	NAF	RASSF4
PDGFA	1.67468597732007e-134	0.817928319967022	0.927	0.756	5.02405793196021e-131	NAF	PDGFA
TSPAN12	1.48110215496887e-133	0.37011107878808	0.965	0.809	4.44330646490662e-130	NAF	TSPAN12
FOXS1	6.88477150999832e-131	0.813563753650372	0.872	0.42	2.0654314529995e-127	NAF	FOXS1
CCDC3	1.44027571219188e-130	0.794566901180952	0.991	0.63	4.32082713657563e-127	NAF	CCDC3
ID4	8.29646156368166e-130	1.14912098198733	0.972	0.877	2.4889384691045e-126	NAF	ID4
CSRP2	2.76410826408312e-129	1.68969184753752	0.942	0.935	8.29232479224935e-126	NAF	CSRP2
THBS4	1.80458622290677e-124	0.268843326508624	0.731	0.912	5.41375866872032e-121	NAF	THBS4
CAMK1	1.30481910472674e-122	0.635701213596367	0.955	0.976	3.91445731418021e-119	NAF	CAMK1
PTGIR	2.19400487443826e-120	0.654811814587429	0.967	0.469	6.58201462331479e-117	NAF	PTGIR
NR4A2	4.27894735510127e-118	0.937047873110841	0.987	0.989	1.28368420653038e-114	NAF	NR4A2
ZNF331	8.57320516955125e-118	0.733654843120778	0.977	0.759	2.57196155086537e-114	NAF	ZNF331
PHLDB2	1.49450720729422e-115	0.263451643106343	0.986	0.961	4.48352162188265e-112	NAF	PHLDB2
CCL8	5.56432865365741e-115	0.424563897180053	0.939	0.736	1.66929859609722e-111	NAF	CCL8
CPE	1.42888201373903e-114	1.18570224174783	0.891	0.435	4.28664604121709e-111	NAF	CPE
LGMN	6.54199915620235e-114	0.262292696546763	0.987	0.988	1.96259974686071e-110	NAF	LGMN
IMPA2	2.68752399570073e-113	0.360296980855617	0.946	0.86	8.06257198710218e-110	NAF	IMPA2
HTATIP2	5.64725140651668e-113	0.26339876753535	0.982	0.807	1.694175421955e-109	NAF	HTATIP2
ANGPT2	9.85364012948774e-112	1.23712413895905	0.835	0.674	2.95609203884632e-108	NAF	ANGPT2
ADAMTS9	5.39932952298331e-110	1.26427724365094	0.969	0.964	1.61979885689499e-106	NAF	ADAMTS9
C1QTNF1	9.72928243936949e-110	0.645774673195853	0.991	0.894	2.91878473181085e-106	NAF	C1QTNF1
ARHGEF17	1.3197407026039e-107	0.586511176839724	0.99	0.989	3.95922210781171e-104	NAF	ARHGEF17
EPAS1	4.69258505948844e-107	1.09072687291582	0.99	0.977	1.40777551784653e-103	NAF	EPAS1
CAV1	2.69365072849547e-106	1.09584415727153	0.902	0.852	8.08095218548642e-103	NAF	CAV1
TBX2	4.74800413278014e-105	1.01303158443314	0.854	0.584	1.42440123983404e-101	NAF	TBX2
NES	3.44894650435456e-104	0.328446099147177	0.97	0.75	1.03468395130637e-100	NAF	NES
SMOC2	2.14948663127815e-103	0.913913041653166	0.82	0.42	6.44845989383446e-100	NAF	SMOC2
HIST1H1C	4.45908457586054e-103	0.427430497248626	0.967	0.964	1.33772537275816e-99	NAF	HIST1H1C
HMGB2	5.74996164601736e-99	0.378674236027111	0.976	0.78	1.72498849380521e-95	NAF	HMGB2
TKT	5.91647820580117e-97	0.288163030478367	0.992	0.991	1.77494346174035e-93	NAF	TKT
MAP3K7CL	1.52695511477356e-95	1.34689342970778	0.772	0.368	4.58086534432067e-92	NAF	MAP3K7CL
CD9	5.2328963110356e-95	1.16971844926613	0.873	0.584	1.56986889331068e-91	NAF	CD9
CD248	8.4059586285511e-93	0.373326420638055	0.988	0.991	2.52178758856533e-89	NAF	CD248
VASN	8.21551499318169e-92	0.483719410276598	0.985	0.966	2.46465449795451e-88	NAF	VASN
NFASC	1.13066574600715e-91	0.627057088949199	0.934	0.843	3.39199723802144e-88	NAF	NFASC
SPARCL1	1.38714386104233e-91	1.36320941300315	0.89	0.929	4.16143158312698e-88	NAF	SPARCL1
KCNMB1	1.24702725246275e-90	0.722922742454192	0.954	0.742	3.74108175738824e-87	NAF	KCNMB1
NOTCH3	4.31592940320704e-90	1.0208375626078	0.867	0.71	1.29477882096211e-86	NAF	NOTCH3
ATP1B3	7.90195667534946e-90	1.06156346830445	0.975	0.937	2.37058700260484e-86	NAF	ATP1B3
ANO1	4.16296037675077e-88	0.370095026355771	0.773	0.525	1.24888811302523e-84	NAF	ANO1
CSRNP1	7.97790953670896e-88	0.895800434489402	0.993	0.954	2.39337286101269e-84	NAF	CSRNP1
RGS16	1.4021934979916e-87	0.512951719095344	0.983	0.678	4.2065804939748e-84	NAF	RGS16
MAP1B	7.91036440943863e-86	0.813448208240953	0.897	0.637	2.37310932283159e-82	NAF	MAP1B
AOC3	9.75086851107278e-84	0.656253056940953	0.986	0.985	2.92526055332183e-80	NAF	AOC3
MAFF	1.29920095317243e-83	0.591190814620317	0.992	0.988	3.89760285951728e-80	NAF	MAFF
CREM	3.82029348912753e-82	0.971481239186377	0.986	0.981	1.14608804673826e-78	NAF	CREM
FKBP4	9.54530532645607e-82	0.528089243964451	0.987	0.911	2.86359159793682e-78	NAF	FKBP4
C1QTNF2	1.34700346002665e-81	0.492491518289786	0.959	0.95	4.04101038007996e-78	NAF	C1QTNF2
CRIM1	6.47567819980397e-81	0.313401205846223	0.969	0.5	1.94270345994119e-77	NAF	CRIM1
PON2	1.11325456954598e-80	0.362881186950989	0.952	0.835	3.33976370863795e-77	NAF	PON2
SSTR2	4.08580078054313e-80	0.700176220065238	0.868	0.731	1.22574023416294e-76	NAF	SSTR2
FRZB	1.41435320899653e-79	0.983688717709355	0.937	0.928	4.2430596269896e-76	NAF	FRZB
CRYAB	5.56855230725589e-79	1.40552061307219	0.902	0.657	1.67056569217677e-75	NAF	CRYAB
PPP1R14A	1.31898705490827e-78	0.933442648971043	0.875	0.675	3.9569611647248e-75	NAF	PPP1R14A
MFGE8	9.15883367195828e-78	0.782274341431676	0.905	0.936	2.74765010158748e-74	NAF	MFGE8
CCDC102B	1.67312332380519e-77	0.547829956072758	0.948	0.476	5.01936997141558e-74	NAF	CCDC102B
ARPC1A	2.23411460937459e-77	0.802012158843808	0.971	0.722	6.70234382812378e-74	NAF	ARPC1A
KCNJ8	1.97678652151522e-76	0.660079312291299	0.979	0.943	5.93035956454567e-73	NAF	KCNJ8
ETS2	2.68664107058369e-75	0.284594040576251	0.985	0.895	8.05992321175106e-72	NAF	ETS2
ANGPTL4	3.49785968506734e-75	0.325515017765853	0.944	0.927	1.0493579055202e-71	NAF	ANGPTL4
ETS1	2.24794336658935e-74	0.403516171539174	0.984	0.972	6.74383009976806e-71	NAF	ETS1
EPS8	2.89318702544501e-74	0.779191663964616	0.99	0.917	8.67956107633505e-71	NAF	EPS8
TTYH1	2.94680805123209e-74	0.331372532242743	0.312	0.617	8.84042415369626e-71	NAF	TTYH1
MEF2C	6.0326585303331e-74	0.922001590301727	0.805	0.554	1.80979755909993e-70	NAF	MEF2C
TNS1	6.45023777097327e-74	0.579997181745177	0.988	0.893	1.93507133129198e-70	NAF	TNS1
CYSTM1	8.3400396190593e-73	0.824702215660966	0.986	0.953	2.50201188571779e-69	NAF	CYSTM1
CYC1	4.54493217712909e-72	0.685928513983187	0.967	0.872	1.36347965313873e-68	NAF	CYC1
NET1	2.08645512418782e-70	1.18076151529042	0.9	0.961	6.25936537256346e-67	NAF	NET1
PLXDC1	1.94946273959547e-68	0.737037559268173	0.973	0.896	5.84838821878641e-65	NAF	PLXDC1
CKB	3.25365337760472e-68	0.481321707842937	0.978	0.913	9.76096013281417e-65	NAF	CKB
COBLL1	7.06483668826354e-68	0.521779480287239	0.991	0.989	2.11945100647906e-64	NAF	COBLL1
TPM2	2.58904435406791e-66	0.654973443129161	0.936	0.9	7.76713306220372e-63	NAF	TPM2
FABP4	3.88568859149093e-65	1.78749722716675	0.665	0.504	1.16570657744728e-61	NAF	FABP4
EHD2	3.45308084362584e-64	0.761441227384922	0.992	0.996	1.03592425308775e-60	NAF	EHD2
HES4	1.02731556944304e-63	1.07085955492646	0.926	0.877	3.08194670832913e-60	NAF	HES4
HIGD1B	4.47019038952218e-63	1.39743220970798	0.734	0.319	1.34105711685665e-59	NAF	HIGD1B
PTGR1	1.5236688917003e-62	0.361775307404469	0.845	0.602	4.57100667510091e-59	NAF	PTGR1
RASL12	1.09250804160313e-61	0.806085331034751	0.916	0.948	3.27752412480939e-58	NAF	RASL12
KCNE4	7.8928799258602e-61	0.37074647662477	0.97	0.812	2.36786397775806e-57	NAF	KCNE4
JAG1	1.45446525107047e-60	0.736216193807943	0.992	0.989	4.36339575321142e-57	NAF	JAG1
PDGFRB	8.09034528668914e-60	0.793360675741701	0.958	0.893	2.42710358600674e-56	NAF	PDGFRB
RAB13	4.04789768995158e-59	0.479257055024284	0.994	0.979	1.21436930698547e-55	NAF	RAB13
ADIRF	4.56081974788453e-59	1.66668189345071	0.736	0.434	1.36824592436536e-55	NAF	ADIRF
SLC2A3	4.67179719795255e-59	0.512982956720527	0.992	0.992	1.40153915938576e-55	NAF	SLC2A3
TUBA1C	3.7462007631639e-58	0.504461188028056	0.99	0.885	1.12386022894917e-54	NAF	TUBA1C
PGAP1	4.01957414977743e-58	0.260804895468961	0.843	0.524	1.20587224493323e-54	NAF	PGAP1
COL9A1	1.55624563428938e-56	0.357907886905081	0.758	0.62	4.66873690286813e-53	NAF	COL9A1
MYLK	3.76367703508113e-56	0.872879045127897	0.829	0.776	1.12910311052434e-52	NAF	MYLK
CRIP2	3.81817010241344e-56	0.790895403256605	0.946	0.919	1.14545103072403e-52	NAF	CRIP2
POLR2K	4.13964292990957e-56	0.497673068405073	0.847	0.618	1.24189287897287e-52	NAF	POLR2K
CHCHD10	9.79399482135448e-56	0.658774918621254	0.99	0.772	2.93819844640634e-52	NAF	CHCHD10
ISYNA1	1.2183277379177e-54	0.801167983265953	0.997	0.989	3.65498321375311e-51	NAF	ISYNA1
MAP1A	1.49794982268159e-54	0.272232694321487	0.981	0.885	4.49384946804476e-51	NAF	MAP1A
ANGPT1	2.38743172002836e-52	0.322719605055274	0.987	0.93	7.16229516008507e-49	NAF	ANGPT1
YBX3	2.40567681011894e-52	0.733710977737232	0.918	0.971	7.21703043035682e-49	NAF	YBX3
RAN	1.97516544955084e-51	0.555585881864981	0.999	0.975	5.92549634865253e-48	NAF	RAN
EBF1	3.00318175587524e-50	0.790883153195621	0.875	0.952	9.00954526762572e-47	NAF	EBF1
LRRC32	9.37253437362274e-50	0.251311226619391	0.982	0.582	2.81176031208682e-46	NAF	LRRC32
EIF3L	9.76307458697249e-49	0.459600197582231	0.996	0.918	2.92892237609175e-45	NAF	EIF3L
FDPS	1.21511603350774e-47	0.372881923549288	0.984	0.986	3.64534810052321e-44	NAF	FDPS
NR4A3	1.98014508366977e-47	0.441446476781906	0.986	0.984	5.94043525100931e-44	NAF	NR4A3
ACTA2	3.9801487690435e-47	0.667155818144967	0.874	0.789	1.19404463071305e-43	NAF	ACTA2
MYH11	4.88335447322744e-47	1.85010291901776	0.731	0.779	1.46500634196823e-43	NAF	MYH11
GUCY1A2	5.23791760382373e-47	0.338660298403019	0.784	0.484	1.57137528114712e-43	NAF	GUCY1A2
OLFML2B	1.53607305805125e-46	0.365722182719605	0.987	0.988	4.60821917415376e-43	NAF	OLFML2B
LDHB	2.2531549150963e-46	0.577411135478955	1	0.996	6.75946474528889e-43	NAF	LDHB
C20orf27	2.08854480877425e-45	0.730465409700513	0.96	0.731	6.26563442632275e-42	NAF	C20orf27
PHLDA1	1.45741458392272e-44	0.855916985270413	0.995	0.969	4.37224375176817e-41	NAF	PHLDA1
TUBB6	2.02526917958155e-44	0.294344259502201	0.985	0.988	6.07580753874466e-41	NAF	TUBB6
DDIT3	3.19653050235673e-44	0.485433509859899	0.873	0.569	9.5895915070702e-41	NAF	DDIT3
C11orf96	2.35781109145654e-43	0.691424655761825	0.964	0.937	7.07343327436963e-40	NAF	C11orf96
ANKRD37	7.98810011011431e-43	0.447024763671467	0.984	0.978	2.39643003303429e-39	NAF	ANKRD37
MSRB3	2.09491399478323e-42	0.531658267555251	0.957	0.837	6.28474198434969e-39	NAF	MSRB3
PGF	5.98663816511699e-41	0.94484726965134	0.731	0.628	1.7959914495351e-37	NAF	PGF
GAMT	6.34020614458311e-41	0.500449825774408	0.973	0.914	1.90206184337493e-37	NAF	GAMT
TMEM47	1.16819440930752e-39	0.35657705606632	0.984	0.84	3.50458322792257e-36	NAF	TMEM47
EGFL6	1.54188737054791e-39	0.349653027415373	0.737	0.744	4.62566211164372e-36	NAF	EGFL6
MGLL	4.48261000964582e-38	0.572653500505272	0.964	0.786	1.34478300289375e-34	NAF	MGLL
ARHGAP29	5.12761321824136e-38	0.507408508947308	0.939	0.924	1.53828396547241e-34	NAF	ARHGAP29
ID1	1.14110868288251e-37	0.87765258831246	0.974	0.974	3.42332604864751e-34	NAF	ID1
ZFAND5	1.18709130772204e-37	0.263889496503338	0.995	0.996	3.56127392316611e-34	NAF	ZFAND5
LMNA	3.56441643636487e-37	0.614681409080671	0.947	0.989	1.06932493090946e-33	NAF	LMNA
RERG	3.96547539526819e-37	0.364989490321559	0.978	0.985	1.18964261858046e-33	NAF	RERG
ITGA1	8.69334156193414e-37	0.471141287391614	0.965	0.585	2.60800246858024e-33	NAF	ITGA1
PPARG	3.63267535391205e-36	0.325016279137402	0.489	0.687	1.08980260617361e-32	NAF	PPARG
HSPB1	4.37040014575211e-36	0.721113788253974	0.968	0.908	1.31112004372563e-32	NAF	HSPB1
TSC22D1	3.02317904052104e-35	0.578660114334055	0.97	0.97	9.06953712156312e-32	NAF	TSC22D1
ISG15	3.52347288057813e-35	0.637433677274414	0.657	0.504	1.05704186417344e-31	NAF	ISG15
COX6C	3.75090005727755e-35	0.430987895537747	0.903	0.803	1.12527001718326e-31	NAF	COX6C
UQCRH	3.8054506117175e-35	0.430879918595359	0.969	0.956	1.14163518351525e-31	NAF	UQCRH
ZEB2	1.5783023227153e-34	0.278740135663393	0.981	0.599	4.73490696814591e-31	NAF	ZEB2
H2AFZ	3.26041951636584e-34	0.421998745192941	0.981	0.995	9.78125854909752e-31	NAF	H2AFZ
CNN1	4.03587908976602e-34	1.15378573877918	0.911	0.987	1.21076372692981e-30	NAF	CNN1
TALDO1	4.37600172676169e-34	0.276973291658041	0.993	0.993	1.31280051802851e-30	NAF	TALDO1
ETFB	9.04921315831078e-34	0.259429596207437	0.833	0.567	2.71476394749323e-30	NAF	ETFB
MYC	7.33156443582865e-32	0.543993492257354	0.991	0.989	2.19946933074859e-28	NAF	MYC
COX6A1	1.11139587378967e-31	0.422741329135191	0.947	0.996	3.33418762136901e-28	NAF	COX6A1
MPC2	2.04036806747555e-31	0.253102270675815	0.988	0.975	6.12110420242664e-28	NAF	MPC2
SPCS1	2.74216035312443e-31	0.260274563028807	0.983	0.995	8.22648105937329e-28	NAF	SPCS1
TUBB4B	3.31804953438996e-31	0.540533417850481	0.994	0.995	9.95414860316988e-28	NAF	TUBB4B
LBH	5.60126912635185e-31	0.71621242817016	0.927	0.897	1.68038073790555e-27	NAF	LBH
CAV2	7.32958522828477e-31	0.656902146858095	0.896	0.972	2.19887556848543e-27	NAF	CAV2
CD59	8.86995452007918e-31	0.404476474765518	0.898	0.721	2.66098635602375e-27	NAF	CD59
PCDH17	2.03294691173255e-30	0.544211854354803	0.668	0.472	6.09884073519764e-27	NAF	PCDH17
H1F0	2.90949576896988e-30	0.290768039586373	0.992	0.994	8.72848730690964e-27	NAF	H1F0
LIMS1	5.49958228786841e-30	0.280197504994702	0.994	0.992	1.64987468636052e-26	NAF	LIMS1
PDLIM3	1.44168689407316e-29	0.458918503513026	0.995	0.99	4.32506068221949e-26	NAF	PDLIM3
TPPP3	1.62415118874332e-29	0.839421087858552	0.739	0.765	4.87245356622995e-26	NAF	TPPP3
CRISPLD2	3.51881348934998e-29	0.891787392277349	0.995	0.99	1.05564404680499e-25	NAF	CRISPLD2
SLC25A5	5.3485526010195e-29	0.552515977602456	0.997	0.994	1.60456578030585e-25	NAF	SLC25A5
HMGN2	9.1901219412894e-29	0.446357945801342	0.994	0.867	2.75703658238682e-25	NAF	HMGN2
ITM2C	9.69911170651222e-29	0.438468322761995	0.992	0.984	2.90973351195367e-25	NAF	ITM2C
STOM	2.67569567629132e-28	0.466819462164529	0.996	0.993	8.02708702887396e-25	NAF	STOM
COL18A1	5.25223228079104e-28	0.645667970263039	0.887	0.879	1.57566968423731e-24	NAF	COL18A1
KLF6	2.89748037945595e-27	0.515295476217267	0.993	0.991	8.69244113836785e-24	NAF	KLF6
A2M	7.35569505312805e-27	0.448062664161751	0.986	0.981	2.20670851593842e-23	NAF	A2M
DNAJB4	1.7245729009719e-26	0.659336126397784	0.993	0.985	5.17371870291571e-23	NAF	DNAJB4
RHOB	3.01092605354762e-26	0.807530479570774	0.98	0.983	9.03277816064286e-23	NAF	RHOB
ARHGDIB	2.02214201700446e-25	0.743811270507105	0.697	0.512	6.06642605101338e-22	NAF	ARHGDIB
SOCS3	2.49448731528651e-25	0.503628224316787	0.971	0.986	7.48346194585952e-22	NAF	SOCS3
SERTAD1	3.5576910124076e-25	0.84788792063688	0.993	0.991	1.06730730372228e-21	NAF	SERTAD1
PLA2G5	6.35789689963899e-25	0.701123558480354	0.726	0.696	1.9073690698917e-21	NAF	PLA2G5
MIDN	9.76643324848871e-25	0.352716228629802	0.951	0.938	2.92992997454661e-21	NAF	MIDN
RPS4Y1	1.01875931565549e-24	0.462581471008343	0.994	0.909	3.05627794696646e-21	NAF	RPS4Y1
SNCG	5.51042213481632e-24	0.91671185864977	0.611	0.377	1.6531266404449e-20	NAF	SNCG
S100A4	9.32925841539534e-24	0.357570385502779	0.55	0.888	2.7987775246186e-20	NAF	S100A4
HERPUD1	9.78307897967942e-24	0.305085206494218	0.981	0.869	2.93492369390382e-20	NAF	HERPUD1
KLF2	2.38835753235981e-23	0.575891129621747	0.962	0.98	7.16507259707944e-20	NAF	KLF2
NR4A1	8.98079686775861e-23	1.02994794471205	0.992	0.99	2.69423906032758e-19	NAF	NR4A1
PSMB5	1.25026526817567e-22	0.273169528548531	0.991	0.889	3.75079580452701e-19	NAF	PSMB5
TTR	1.60628877181833e-22	0.419733421644613	0.279	0.203	4.81886631545499e-19	NAF	TTR
TGFB1I1	1.07674444371783e-21	0.627515758639427	0.998	0.995	3.23023333115349e-18	NAF	TGFB1I1
FABP1	1.35921403312802e-21	0.252027996061559	0.453	0.304	4.07764209938405e-18	NAF	FABP1
ZFP36L1	1.36037152622696e-21	0.425056245335719	0.994	0.99	4.08111457868089e-18	NAF	ZFP36L1
PDLIM1	5.35503333893411e-21	0.419476870824338	0.995	0.989	1.60651000168023e-17	NAF	PDLIM1
TPI1	5.92393214046929e-21	0.322224115510982	1	0.998	1.77717964214079e-17	NAF	TPI1
SLC12A2	5.95917541637912e-21	0.440535032934685	0.667	0.937	1.78775262491373e-17	NAF	SLC12A2
AIG1	2.16371179738647e-20	0.431478919659859	0.962	0.979	6.4911353921594e-17	NAF	AIG1
EPHX1	2.52300888470089e-20	0.432783813663359	0.937	0.962	7.56902665410268e-17	NAF	EPHX1
MRGPRF	2.80531308549931e-20	0.337808368284263	0.777	0.907	8.41593925649793e-17	NAF	MRGPRF
MARCKSL1	4.75628326028686e-20	0.277485446420025	0.951	0.86	1.42688497808606e-16	NAF	MARCKSL1
ATP6V0B	6.16950940919217e-20	0.253852635693353	0.985	0.812	1.85085282275765e-16	NAF	ATP6V0B
FLNA	7.25512506530689e-20	0.500120116037469	0.933	0.986	2.17653751959207e-16	NAF	FLNA
TAGLN	1.43023652087124e-19	0.258215979122705	0.875	0.823	4.29070956261373e-16	NAF	TAGLN
HINT1	4.14137506116727e-19	0.32380217734862	0.979	0.876	1.24241251835018e-15	NAF	HINT1
PKIG	2.40559126307132e-18	0.437715973682534	0.992	0.993	7.21677378921396e-15	NAF	PKIG
BTG2	2.81170006182379e-18	1.17637124683032	0.991	0.988	8.43510018547136e-15	NAF	BTG2
ARID5B	3.10892428640804e-18	0.299949215484291	0.994	0.986	9.32677285922412e-15	NAF	ARID5B
TPM1	3.50413099200933e-18	0.290212349278866	0.931	0.856	1.0512392976028e-14	NAF	TPM1
C1orf54	4.38607372523279e-18	0.391037908187841	0.675	0.5	1.31582211756984e-14	NAF	C1orf54
